src_id,tgt_id,securebert_score,predicted_rel
5.4-3,5.2.4-1.2,0.9282,EQUIVALENCE
5.9-3,5.2.2-6,0.9282,EQUIVALENCE
5.4-1,5.1.4-3,0.9282,EQUIVALENCE
5.9-2,5.1.1-2.1,0.9282,EQUIVALENCE
5.4-2,5.1.2-5,0.9281,EQUIVALENCE
5.5-4,5.2.4-3,0.9281,EQUIVALENCE
5.3-4B,5.5.1-2,0.9281,EQUIVALENCE
5.6-3,5.1.1-2.2,0.9281,EQUIVALENCE
5.3-16,5.2.5-4,0.9281,EQUIVALENCE
5.12-3,5.2.5-2.1,0.9281,EQUIVALENCE
5.3-3,5.2.5-2.1,0.9281,EQUIVALENCE
5.3-4A,5.2.5-3,0.9281,EQUIVALENCE
5.3-4A,5.2.4-3,0.9281,EQUIVALENCE
5.3-7,5.3.1-1,0.9281,EQUIVALENCE
5.4-4,5.1.1-1.1,0.9281,EQUIVALENCE
5.3-4B,5.1.4-5,0.928,EQUIVALENCE
5.9-1,5.1.3-3,0.928,EQUIVALENCE
5.2-3,5.2.2-4,0.928,EQUIVALENCE
5.6-6,5.3.1-2.2,0.928,EQUIVALENCE
5.6-6,5.1.1-1.1,0.928,EQUIVALENCE
5.11-1,5.1.3-4,0.928,EQUIVALENCE
5.4-1,5.3.1-3,0.928,EQUIVALENCE
5.3-13,5.1.2-2,0.928,EQUIVALENCE
5.3-7,5.1.2-1.1,0.928,EQUIVALENCE
5.1-4,5.1.1-1,0.928,EQUIVALENCE
5.3-1,5.2.2-4,0.9279,EQUIVALENCE
5.3-2,5.4.2-3,0.9279,EQUIVALENCE
5.3-1,5.1.2-1,0.9279,EQUIVALENCE
5.1-2A,5.1.2-1.1,0.9279,EQUIVALENCE
5.9-3,5.1.2-5,0.9279,EQUIVALENCE
5.10-1,5.4.1-2,0.9279,EQUIVALENCE
5.6-4B,5.1.4-3,0.9279,EQUIVALENCE
5.6-6,5.5.1-1,0.9279,EQUIVALENCE
5.4-3,5.4.1-1,0.9279,EQUIVALENCE
5.6-1,5.2.3-2.1,0.9279,EQUIVALENCE
5.1-2A,5.3.1-3,0.9279,EQUIVALENCE
5.8-3,5.4.2-2,0.9279,EQUIVALENCE
5.8-3,5.2.3-1,0.9279,EQUIVALENCE
5.1-2,5.4.1-1,0.9279,EQUIVALENCE
5.3-9,5.1.3-3,0.9279,EQUIVALENCE
5.3-9,5.2.3-4,0.9278,EQUIVALENCE
5.11-3,5.2.2-4,0.9278,EQUIVALENCE
5.1-5,5.2.5-2,0.9278,EQUIVALENCE
5.4-1,5.2.5-2.1,0.9278,EQUIVALENCE
5.7-1,5.2.4-1.1,0.9278,EQUIVALENCE
5.3-15A,5.2.5-2,0.9278,EQUIVALENCE
5.3-10,5.1.1-2.1,0.9278,EQUIVALENCE
5.6-6,5.2.3-2,0.9278,EQUIVALENCE
5.6-6,5.1.2-2,0.9278,EQUIVALENCE
5.3-5,5.1.1-1,0.9278,EQUIVALENCE
5.3-13,5.1.2-5,0.9278,EQUIVALENCE
5.8-3,5.1.1-1.1,0.9278,EQUIVALENCE
5.9-1,5.1.1-1,0.9277,EQUIVALENCE
5.1-1,5.1.4-1,0.9277,EQUIVALENCE
5.12-1,5.2.1-1,0.9277,EQUIVALENCE
5.7-2,5.2.4-1.1,0.9277,EQUIVALENCE
5.5-4,5.1.4-4,0.9277,EQUIVALENCE
5.5-6,5.2.1-1,0.9277,EQUIVALENCE
5.6-4A,5.3.1-2,0.9277,EQUIVALENCE
5.5-4,5.1.2-2,0.9277,EQUIVALENCE
5.11-1,5.1.3-3,0.9277,EQUIVALENCE
5.2-1,5.2.1-1,0.9277,EQUIVALENCE
5.2-1,5.4.1-3,0.9277,EQUIVALENCE
5.7-1,5.2.1-4,0.9277,EQUIVALENCE
5.6-6,5.2.3-2.2,0.9277,EQUIVALENCE
5.6-6,5.2.4-1,0.9277,EQUIVALENCE
5.3-15A,5.1.4-2,0.9277,EQUIVALENCE
5.3-2,5.2.1-4,0.9276,EQUIVALENCE
5.3-6B,5.2.2-4,0.9276,EQUIVALENCE
5.1-1,5.2.3-2.2,0.9276,EQUIVALENCE
5.11-1,5.4.2-2,0.9276,EQUIVALENCE
5.5-7,5.2.4-1.2,0.9276,EQUIVALENCE
5.3-2,5.1.1-1,0.9276,EQUIVALENCE
5.7-2,5.3.1-2.1,0.9276,EQUIVALENCE
5.3-4A,5.1.3-2,0.9276,EQUIVALENCE
5.7-1,5.1.1-2,0.9276,EQUIVALENCE
5.3-8,5.1.4-2,0.9276,EQUIVALENCE
5.8-3,5.2.1-1,0.9276,EQUIVALENCE
5.11-2,5.3.1-3,0.9276,EQUIVALENCE
5.3-15B,5.2.4-2.1,0.9276,EQUIVALENCE
5.1-2A,5.2.5-4.1,0.9276,EQUIVALENCE
5.6-1,5.1.2-2,0.9276,EQUIVALENCE
5.12-2,5.2.1-4.2,0.9276,EQUIVALENCE
5.6-4A,5.1.2-6,0.9276,EQUIVALENCE
5.10-1,5.1.4-3,0.9275,EQUIVALENCE
5.6-5,5.2.1-3,0.9275,EQUIVALENCE
5.6-1,5.1.3-1.3,0.9275,EQUIVALENCE
5.6-8,5.2.1-1,0.9275,EQUIVALENCE
5.11-1,5.4.2-4,0.9275,EQUIVALENCE
5.6-3,5.4.1-3,0.9275,EQUIVALENCE
5.3-1,5.1.2-5.1,0.9275,EQUIVALENCE
5.0-1,5.1.2-5,0.9275,EQUIVALENCE
5.3-5,5.1.3-3,0.9275,EQUIVALENCE
5.4-3,5.2.3-4,0.9275,EQUIVALENCE
5.1-1,5.1.2-5,0.9275,EQUIVALENCE
5.6-6,5.4.2-4,0.9274,EQUIVALENCE
5.3-16,5.2.1-4,0.9274,EQUIVALENCE
5.6-2,5.1.2-5.1,0.9274,EQUIVALENCE
5.7-1,5.1.2-2,0.9274,EQUIVALENCE
5.3-13,5.2.5-4,0.9274,EQUIVALENCE
5.6-6,5.1.3-1.1,0.9274,EQUIVALENCE
5.5-4,5.2.5-1,0.9274,EQUIVALENCE
5.6-4B,5.2.4-3,0.9274,EQUIVALENCE
5.5-2,5.5.1-2,0.9273,EQUIVALENCE
5.3-15A,5.1.3-1.1,0.9273,EQUIVALENCE
5.3-12,5.2.3-2.2,0.9273,EQUIVALENCE
5.3-9,5.2.5-2.1,0.9273,EQUIVALENCE
5.5-7,5.2.3-4,0.9273,EQUIVALENCE
5.3-2,5.2.4-2,0.9273,EQUIVALENCE
5.13-1B,5.1.4-2,0.9273,EQUIVALENCE
5.5-7,5.2.5-1,0.9273,EQUIVALENCE
5.6-1,5.1.2-1.1,0.9273,EQUIVALENCE
5.6-5,5.4.2-2,0.9273,EQUIVALENCE
5.8-3,5.2.2-4,0.9273,EQUIVALENCE
5.6-4B,5.2.4-1.1,0.9273,EQUIVALENCE
5.6-6,5.1.2-1,0.9273,EQUIVALENCE
5.11-2,5.1.3-1.3,0.9273,EQUIVALENCE
5.7-1,5.1.4-3,0.9272,EQUIVALENCE
5.8-2,5.2.2-4,0.9272,EQUIVALENCE
5.3-8,5.2.2-5,0.9272,EQUIVALENCE
5.3-4B,5.2.1-4.2,0.9272,EQUIVALENCE
5.4-4,5.2.4-3,0.9272,EQUIVALENCE
5.5-7,5.1.2-2,0.9272,EQUIVALENCE
5.8-3,5.2.2-1,0.9272,EQUIVALENCE
5.3-10,5.1.4-4,0.9272,EQUIVALENCE
5.3-16,5.2.5-1,0.9272,EQUIVALENCE
5.7-1,5.2.5-4.1,0.9272,EQUIVALENCE
5.3-15B,5.2.3-4,0.9272,EQUIVALENCE
5.12-3,5.2.2-5,0.9272,EQUIVALENCE
5.3-13,5.1.1-1,0.9272,EQUIVALENCE
5.9-1,5.2.2-6,0.9271,EQUIVALENCE
5.3-3,5.2.1-4.2,0.9271,EQUIVALENCE
5.1-5,5.4.1-1,0.9271,EQUIVALENCE
5.3-8,5.2.3-4,0.9271,EQUIVALENCE
5.13-1A,5.1.1-1.1,0.9271,EQUIVALENCE
5.3-14,5.2.1-3,0.9271,EQUIVALENCE
5.10-1,5.2.5-2.1,0.9271,EQUIVALENCE
5.5-3,5.2.3-3,0.9271,EQUIVALENCE
5.1-4,5.1.3-1.3,0.9271,EQUIVALENCE
5.4-1,5.1.4-4,0.9271,EQUIVALENCE
5.1-3,5.2.1-1,0.9271,EQUIVALENCE
5.3-6A,5.2.3-3,0.927,EQUIVALENCE
5.2-2,5.4.1-3,0.927,EQUIVALENCE
5.5-6,5.2.2-4,0.927,EQUIVALENCE
5.8-1,5.2.5-4.1,0.927,EQUIVALENCE
5.3-6A,5.2.4-2,0.927,EQUIVALENCE
5.9-2,5.2.1-3,0.927,EQUIVALENCE
5.6-6,5.2.4-1.2,0.927,EQUIVALENCE
5.1-2A,5.1.1-2.2,0.927,EQUIVALENCE
5.4-1,5.2.1-1,0.927,EQUIVALENCE
5.3-11,5.2.2-3,0.927,EQUIVALENCE
5.11-1,5.4.2-3,0.927,EQUIVALENCE
5.1-1,5.1.4-2,0.927,EQUIVALENCE
5.6-1,5.2.4-1.2,0.927,EQUIVALENCE
5.3-7,5.2.3-3,0.927,EQUIVALENCE
5.6-7,5.2.2-2,0.9269,EQUIVALENCE
5.6-7,5.1.4-2,0.9269,EQUIVALENCE
5.11-1,5.1.1-1,0.9269,EQUIVALENCE
5.11-4,5.1.3-1.1,0.9269,EQUIVALENCE
5.3-10,5.1.3-1.3,0.9269,EQUIVALENCE
5.6-5,5.1.1-1,0.9269,EQUIVALENCE
5.9-1,5.1.4-4,0.9269,EQUIVALENCE
5.3-4A,5.2.4-2.1,0.9269,EQUIVALENCE
5.9-2,5.1.4-2,0.9269,EQUIVALENCE
5.7-1,5.2.4-1.2,0.9269,EQUIVALENCE
5.3-5,5.2.2-4,0.9269,EQUIVALENCE
5.3-4A,5.5.1-2,0.9269,EQUIVALENCE
5.3-3,5.1.4-5,0.9269,EQUIVALENCE
5.6-1,5.3.1-2.2,0.9269,EQUIVALENCE
5.6-6,5.2.5-4.1,0.9269,EQUIVALENCE
5.4-3,5.1.1-2.2,0.9269,EQUIVALENCE
5.6-9,5.1.2-7,0.9269,EQUIVALENCE
5.5-7,5.4.2-3,0.9268,EQUIVALENCE
5.4-2,5.2.4-3,0.9268,EQUIVALENCE
5.9-3,5.4.1-1,0.9268,EQUIVALENCE
5.3-11,5.1.1-1.1,0.9268,EQUIVALENCE
5.3-10,5.1.2-5.1,0.9268,EQUIVALENCE
5.5-6,5.2.4-3,0.9268,EQUIVALENCE
5.7-2,5.2.1-2,0.9268,EQUIVALENCE
5.1-2A,5.2.3-2.2,0.9268,EQUIVALENCE
5.11-1,5.1.2-5.1,0.9268,EQUIVALENCE
5.11-2,5.2.1-3,0.9268,EQUIVALENCE
5.1-4,5.2.1-3,0.9268,EQUIVALENCE
5.1-2,5.2.4-2.1,0.9268,EQUIVALENCE
5.3-13,5.1.4-4,0.9268,EQUIVALENCE
5.1-5,5.2.3-3,0.9267,EQUIVALENCE
5.3-11,5.4.2-3,0.9267,EQUIVALENCE
5.10-1,5.1.4-4,0.9267,EQUIVALENCE
5.3-15B,5.2.1-3,0.9267,EQUIVALENCE
5.7-1,5.2.5-4,0.9267,EQUIVALENCE
5.5-8,5.2.5-2.1,0.9267,EQUIVALENCE
5.3-4B,5.1.3-3,0.9267,EQUIVALENCE
5.3-13,5.2.1-2,0.9267,EQUIVALENCE
5.6-4A,5.1.3-1.1,0.9267,EQUIVALENCE
5.6-1,5.2.1-3,0.9267,EQUIVALENCE
5.5-8,5.1.4-4,0.9267,EQUIVALENCE
5.1-2A,5.4.1-1.1,0.9267,EQUIVALENCE
5.3-6A,5.1.2-5.1,0.9267,EQUIVALENCE
5.3-4A,5.1.2-4,0.9267,EQUIVALENCE
5.3-11,5.1.3-3,0.9267,EQUIVALENCE
5.6-7,5.2.1-3,0.9267,EQUIVALENCE
5.3-1,5.1.1-1,0.9267,EQUIVALENCE
5.3-16,5.4.2-3,0.9267,EQUIVALENCE
5.3-4A,5.2.5-4,0.9267,EQUIVALENCE
5.4-1,5.2.5-3,0.9266,EQUIVALENCE
5.12-3,5.1.4-5,0.9266,EQUIVALENCE
5.5-1,5.2.2-5,0.9266,EQUIVALENCE
5.3-1,5.2.1-3,0.9266,EQUIVALENCE
5.3-4A,5.1.2-3,0.9266,EQUIVALENCE
5.3-8,5.2.3-2.2,0.9266,EQUIVALENCE
5.3-15B,5.1.4-2,0.9266,EQUIVALENCE
5.11-1,5.2.4-1.1,0.9266,EQUIVALENCE
5.6-3,5.2.2-5,0.9266,EQUIVALENCE
5.9-1,5.2.3-2.2,0.9266,EQUIVALENCE
5.3-3,5.2.1-3,0.9266,EQUIVALENCE
5.12-3,5.4.1-3,0.9265,EQUIVALENCE
5.5-3,5.2.3-2.2,0.9265,EQUIVALENCE
5.5-4,5.4.2-2,0.9265,EQUIVALENCE
5.2-2,5.2.5-2,0.9265,EQUIVALENCE
5.12-2,5.4.1-3,0.9265,EQUIVALENCE
5.4-2,5.4.2-4,0.9265,EQUIVALENCE
5.3-16,5.1.2-2,0.9265,EQUIVALENCE
5.5-6,5.2.5-2,0.9265,EQUIVALENCE
5.3-6A,5.2.2-6,0.9265,EQUIVALENCE
5.1-3,5.1.1-2.2,0.9264,EQUIVALENCE
5.11-2,5.1.1-1,0.9264,EQUIVALENCE
5.3-2,5.4.1-2,0.9264,EQUIVALENCE
5.7-1,5.1.1-2.2,0.9264,EQUIVALENCE
5.2-2,5.2.1-4.2,0.9264,EQUIVALENCE
5.11-3,5.2.2-5,0.9264,EQUIVALENCE
5.1-2A,5.1.4-3,0.9264,EQUIVALENCE
5.1-1,5.2.5-4.1,0.9264,EQUIVALENCE
5.6-6,5.2.4-1.1,0.9264,EQUIVALENCE
5.5-3,5.2.5-4,0.9264,EQUIVALENCE
5.3-6B,5.1.1-1,0.9264,EQUIVALENCE
5.5-8,5.2.5-2,0.9264,EQUIVALENCE
5.6-5,5.4.1-2,0.9264,EQUIVALENCE
5.5-3,5.4.2-4,0.9264,EQUIVALENCE
5.4-1,5.1.2-1.1,0.9264,EQUIVALENCE
5.3-2,5.2.4-3,0.9263,EQUIVALENCE
5.6-5,5.1.4-2,0.9263,EQUIVALENCE
5.5-1,5.2.3-3,0.9263,EQUIVALENCE
5.3-15B,5.2.2-3,0.9263,EQUIVALENCE
5.3-4A,5.1.1-2.1,0.9263,EQUIVALENCE
5.3-6A,5.1.3-1.3,0.9263,EQUIVALENCE
5.3-15A,5.2.1-3,0.9263,EQUIVALENCE
5.6-8,5.2.2-4,0.9263,EQUIVALENCE
5.3-10,5.2.4-2.1,0.9263,EQUIVALENCE
5.3-16,5.2.5-3,0.9263,EQUIVALENCE
5.9-1,5.2.4-3,0.9263,EQUIVALENCE
5.3-8,5.2.2-1,0.9262,EQUIVALENCE
5.1-2A,5.1.1-2,0.9262,EQUIVALENCE
5.13-1A,5.1.1-2.1,0.9262,EQUIVALENCE
5.4-2,5.1.2-1.1,0.9262,EQUIVALENCE
5.10-1,5.2.4-1.2,0.9262,EQUIVALENCE
5.11-3,5.1.3-3,0.9262,EQUIVALENCE
5.12-1,5.2.4-1.2,0.9262,EQUIVALENCE
5.1-4,5.1.4-2,0.9261,EQUIVALENCE
5.8-1,5.1.2-1.1,0.9261,EQUIVALENCE
5.11-4,5.2.2-5,0.9261,EQUIVALENCE
5.11-3,5.1.3-1.3,0.9261,EQUIVALENCE
5.4-2,5.1.1-1,0.9261,EQUIVALENCE
5.7-1,5.4.2-4,0.9261,EQUIVALENCE
5.3-3,5.1.4-4,0.9261,EQUIVALENCE
5.3-1,5.5.1-2,0.9261,EQUIVALENCE
5.3-9,5.2.5-2,0.9261,EQUIVALENCE
5.6-4B,5.3.1-1,0.926,EQUIVALENCE
5.8-1,5.2.5-3,0.926,EQUIVALENCE
5.11-1,5.2.1-3,0.926,EQUIVALENCE
5.2-2,5.1.4-5,0.926,EQUIVALENCE
5.3-9,5.2.1-1,0.926,EQUIVALENCE
5.3-16,5.2.1-2,0.926,EQUIVALENCE
5.6-1,5.4.2-1,0.926,EQUIVALENCE
5.11-2,5.1.4-4,0.926,EQUIVALENCE
5.5-7,5.1.4-2,0.926,EQUIVALENCE
5.3-8,5.2.3-1,0.926,EQUIVALENCE
5.4-1,5.2.2-6,0.926,EQUIVALENCE
5.5-4,5.1.1-2,0.926,EQUIVALENCE
5.3-7,5.2.4-3,0.9259,EQUIVALENCE
5.8-3,5.5.1-2,0.9259,EQUIVALENCE
5.5-7,5.2.4-1,0.9259,EQUIVALENCE
5.3-8,5.2.2-4,0.9259,EQUIVALENCE
5.12-3,5.2.1-3.1,0.9259,EQUIVALENCE
5.5-7,5.4.1-2,0.9259,EQUIVALENCE
5.1-3,5.1.4-4,0.9259,EQUIVALENCE
5.13-1B,5.2.1-4.2,0.9259,EQUIVALENCE
5.5-6,5.4.1-1,0.9259,EQUIVALENCE
5.9-1,5.4.2-1,0.9258,EQUIVALENCE
5.4-1,5.2.1-3,0.9258,EQUIVALENCE
5.12-3,5.1.1-1,0.9258,EQUIVALENCE
5.9-3,5.2.4-3,0.9258,EQUIVALENCE
5.6-6,5.1.1-2,0.9258,EQUIVALENCE
5.4-1,5.2.3-3,0.9258,EQUIVALENCE
5.1-4,5.1.2-5.1,0.9258,EQUIVALENCE
5.2-3,5.1.2-5,0.9258,EQUIVALENCE
5.3-7,5.2.4-2,0.9258,EQUIVALENCE
5.3-8,5.1.4-1,0.9258,EQUIVALENCE
5.3-8,5.1.2-5,0.9258,EQUIVALENCE
5.5-2,5.1.1-2.2,0.9258,EQUIVALENCE
5.6-4B,5.1.2-4,0.9257,EQUIVALENCE
5.3-1,5.2.2-1,0.9257,EQUIVALENCE
5.6-5,5.2.3-2.2,0.9257,EQUIVALENCE
5.5-4,5.2.3-4,0.9257,EQUIVALENCE
5.6-7,5.2.2-1,0.9257,EQUIVALENCE
5.7-1,5.1.3-1,0.9257,EQUIVALENCE
5.3-13,5.1.4-1,0.9257,EQUIVALENCE
5.4-3,5.1.4-3,0.9257,EQUIVALENCE
5.4-4,5.2.2-6,0.9257,EQUIVALENCE
5.6-7,5.1.1-2,0.9256,EQUIVALENCE
5.1-2,5.2.3-2.2,0.9256,EQUIVALENCE
5.6-4A,5.1.2-3,0.9256,EQUIVALENCE
5.5-5,5.2.2-4,0.9256,EQUIVALENCE
5.3-16,5.2.4-3,0.9256,EQUIVALENCE
5.4-1,5.2.2-1,0.9256,EQUIVALENCE
5.3-13,5.1.2-7,0.9256,EQUIVALENCE
5.1-4,5.2.2-5,0.9255,EQUIVALENCE
5.1-4,5.1.4-4,0.9255,EQUIVALENCE
5.6-4A,5.1.1-2.2,0.9255,EQUIVALENCE
5.2-1,5.2.3-3,0.9255,EQUIVALENCE
5.2-1,5.2.2-5,0.9255,EQUIVALENCE
5.3-14,5.2.2-1,0.9255,EQUIVALENCE
5.9-3,5.1.1-1,0.9255,EQUIVALENCE
5.11-1,5.4.1-1,0.9255,EQUIVALENCE
5.5-6,5.2.4-2.1,0.9255,EQUIVALENCE
5.13-1A,5.2.3-4,0.9255,EQUIVALENCE
5.3-6B,5.2.3-1,0.9255,EQUIVALENCE
5.4-2,5.2.1-2,0.9255,EQUIVALENCE
5.3-10,5.2.2-6,0.9255,EQUIVALENCE
5.3-7,5.1.2-1,0.9254,EQUIVALENCE
5.6-8,5.2.3-3,0.9254,EQUIVALENCE
5.1-1,5.1.3-1.3,0.9254,EQUIVALENCE
5.6-8,5.1.3-3,0.9254,EQUIVALENCE
5.3-1,5.1.3-3,0.9254,EQUIVALENCE
5.3-2,5.2.3-1,0.9254,EQUIVALENCE
5.2-3,5.2.4-2,0.9254,EQUIVALENCE
5.1-1,5.1.3-3,0.9254,EQUIVALENCE
5.3-8,5.2.1-3.1,0.9253,EQUIVALENCE
5.7-2,5.2.4-2.1,0.9253,EQUIVALENCE
5.1-2A,5.1.2-2,0.9253,EQUIVALENCE
5.2-1,5.4.2-3,0.9253,EQUIVALENCE
5.3-6A,5.4.2-2,0.9253,EQUIVALENCE
5.12-2,5.1.2-7,0.9253,EQUIVALENCE
5.5-7,5.1.4-1,0.9253,EQUIVALENCE
5.3-4A,5.2.3-2,0.9253,EQUIVALENCE
5.1-3,5.1.4-2,0.9253,EQUIVALENCE
5.9-2,5.1.3-3,0.9252,EQUIVALENCE
5.2-2,5.2.2-1,0.9252,EQUIVALENCE
5.3-3,5.1.1-1,0.9252,EQUIVALENCE
5.3-7,5.1.3-2,0.9252,EQUIVALENCE
5.4-2,5.2.5-4.1,0.9252,EQUIVALENCE
5.3-14,5.2.1-3.1,0.9252,EQUIVALENCE
5.10-1,5.1.1-1,0.9252,EQUIVALENCE
5.7-1,5.1.2-1.1,0.9252,EQUIVALENCE
5.3-9,5.1.3-1.3,0.9251,EQUIVALENCE
5.6-7,5.4.2-4,0.9251,EQUIVALENCE
5.1-2A,5.3.1-2.2,0.9251,EQUIVALENCE
5.4-4,5.2.2-5,0.9251,EQUIVALENCE
5.6-5,5.2.2-1,0.9251,EQUIVALENCE
5.3-7,5.1.3-3,0.9251,EQUIVALENCE
5.1-2,5.2.2-6,0.9251,EQUIVALENCE
5.6-2,5.2.1-3.1,0.9251,EQUIVALENCE
5.13-1A,5.2.2-5,0.9251,EQUIVALENCE
5.6-1,5.1.3-3,0.9251,EQUIVALENCE
5.3-3,5.1.2-5.1,0.9251,EQUIVALENCE
5.1-3,5.2.4-2.1,0.925,EQUIVALENCE
5.11-3,5.2.2-6,0.925,EQUIVALENCE
5.6-7,5.4.2-2,0.925,EQUIVALENCE
5.4-3,5.1.3-1.1,0.925,EQUIVALENCE
5.6-5,5.2.1-3.1,0.925,EQUIVALENCE
5.2-2,5.1.4-4,0.925,EQUIVALENCE
5.6-2,5.1.1-2.1,0.925,EQUIVALENCE
5.3-4A,5.2.4-1.1,0.925,EQUIVALENCE
5.3-4A,5.1.1-2,0.925,EQUIVALENCE
5.3-13,5.1.2-5.1,0.925,EQUIVALENCE
5.12-1,5.1.1-1.1,0.925,EQUIVALENCE
5.3-4A,5.2.4-1.2,0.925,EQUIVALENCE
5.1-1,5.2.1-3,0.925,EQUIVALENCE
5.1-4,5.2.3-4,0.925,EQUIVALENCE
5.3-4A,5.4.1-1.1,0.9249,EQUIVALENCE
5.3-13,5.2.1-3,0.9249,EQUIVALENCE
5.11-4,5.1.3-1.3,0.9249,EQUIVALENCE
5.3-12,5.4.1-2,0.9249,EQUIVALENCE
5.9-3,5.2.5-2,0.9249,EQUIVALENCE
5.7-1,5.4.2-3,0.9249,EQUIVALENCE
5.4-3,5.4.2-1,0.9249,EQUIVALENCE
5.3-15B,5.1.3-1.1,0.9249,EQUIVALENCE
5.3-2,5.4.1-1,0.9249,EQUIVALENCE
5.7-2,5.4.2-3,0.9249,EQUIVALENCE
5.3-11,5.5.1-1,0.9249,EQUIVALENCE
5.3-7,5.4.2-2,0.9249,EQUIVALENCE
5.6-5,5.3.1-3,0.9249,EQUIVALENCE
5.3-6B,5.2.2-5,0.9249,EQUIVALENCE
5.8-1,5.4.1-2,0.9249,EQUIVALENCE
5.3-10,5.2.4-3,0.9248,EQUIVALENCE
5.6-7,5.1.3-4,0.9248,EQUIVALENCE
5.9-3,5.2.2-5,0.9248,EQUIVALENCE
5.6-7,5.1.2-3,0.9248,EQUIVALENCE
5.3-4B,5.2.3-3,0.9248,EQUIVALENCE
5.2-3,5.2.4-3,0.9248,EQUIVALENCE
5.2-3,5.2.5-2.1,0.9248,EQUIVALENCE
5.1-4,5.2.2-1,0.9248,EQUIVALENCE
5.2-3,5.1.4-2,0.9248,EQUIVALENCE
5.3-9,5.1.2-5.1,0.9248,EQUIVALENCE
5.8-1,5.4.2-1,0.9247,EQUIVALENCE
5.3-4A,5.5.1-1,0.9247,EQUIVALENCE
5.3-12,5.2.3-3,0.9247,EQUIVALENCE
5.6-1,5.2.2-6,0.9247,EQUIVALENCE
5.5-4,5.2.5-2.1,0.9247,EQUIVALENCE
5.6-8,5.1.2-5.1,0.9247,EQUIVALENCE
5.9-2,5.1.2-5.1,0.9247,EQUIVALENCE
5.3-1,5.2.1-4.2,0.9247,EQUIVALENCE
5.4-2,5.2.4-2.1,0.9246,EQUIVALENCE
5.5-4,5.4.1-1.1,0.9246,EQUIVALENCE
5.6-5,5.1.2-5.1,0.9246,EQUIVALENCE
5.11-1,5.4.2-1,0.9246,EQUIVALENCE
5.8-1,5.2.4-1,0.9246,EQUIVALENCE
5.3-11,5.4.2-1,0.9246,EQUIVALENCE
5.1-2A,5.2.4-1,0.9246,EQUIVALENCE
5.1-1,5.3.1-3,0.9246,EQUIVALENCE
5.5-7,5.2.5-2.1,0.9246,EQUIVALENCE
5.5-8,5.1.2-5.1,0.9246,EQUIVALENCE
5.7-2,5.2.3-4,0.9245,EQUIVALENCE
5.5-3,5.2.1-4,0.9245,EQUIVALENCE
5.8-3,5.1.2-5,0.9245,EQUIVALENCE
5.3-4B,5.2.1-1,0.9245,EQUIVALENCE
5.6-3,5.5.1-2,0.9245,EQUIVALENCE
5.7-2,5.1.1-2.2,0.9245,EQUIVALENCE
5.2-2,5.1.1-1.1,0.9245,EQUIVALENCE
5.3-4B,5.2.2-4,0.9245,EQUIVALENCE
5.4-2,5.2.3-2.2,0.9245,EQUIVALENCE
5.4-1,5.4.1-1,0.9245,EQUIVALENCE
5.6-2,5.1.1-1,0.9245,EQUIVALENCE
5.6-2,5.2.1-1,0.9245,EQUIVALENCE
5.4-1,5.2.5-4,0.9244,EQUIVALENCE
5.5-3,5.2.4-1,0.9244,EQUIVALENCE
5.3-4B,5.1.4-4,0.9244,EQUIVALENCE
5.6-2,5.1.4-4,0.9244,EQUIVALENCE
5.3-6A,5.2.1-3,0.9244,EQUIVALENCE
5.6-4B,5.2.2-3,0.9244,EQUIVALENCE
5.4-3,5.2.1-4.2,0.9244,EQUIVALENCE
5.12-3,5.2.1-3,0.9244,EQUIVALENCE
5.3-2,5.2.2-6,0.9244,EQUIVALENCE
5.4-2,5.2.5-4,0.9244,EQUIVALENCE
5.9-2,5.5.1-2,0.9244,EQUIVALENCE
5.5-4,5.2.1-4,0.9244,EQUIVALENCE
5.3-8,5.1.4-4,0.9244,EQUIVALENCE
5.8-1,5.4.2-4,0.9243,EQUIVALENCE
5.3-2,5.2.4-2.1,0.9243,EQUIVALENCE
5.6-2,5.1.3-1.3,0.9243,EQUIVALENCE
5.6-4B,5.2.3-4,0.9243,EQUIVALENCE
5.11-4,5.4.1-3,0.9243,EQUIVALENCE
5.9-1,5.2.1-1,0.9242,EQUIVALENCE
5.3-13,5.2.1-3.1,0.9242,EQUIVALENCE
5.8-1,5.2.4-1.2,0.9242,EQUIVALENCE
5.6-7,5.1.3-3,0.9242,EQUIVALENCE
5.6-7,5.4.1-1.1,0.9242,EQUIVALENCE
5.1-5,5.4.1-2,0.9242,EQUIVALENCE
5.5-7,5.2.5-3,0.9242,EQUIVALENCE
5.6-3,5.1.2-7,0.9242,EQUIVALENCE
5.7-2,5.1.2-1.1,0.9242,EQUIVALENCE
5.6-7,5.2.4-1,0.9242,EQUIVALENCE
5.1-5,5.1.4-2,0.9242,EQUIVALENCE
5.3-8,5.4.1-3,0.9241,EQUIVALENCE
5.6-7,5.1.2-1.1,0.9241,EQUIVALENCE
5.4-3,5.2.1-3,0.9241,EQUIVALENCE
5.5-6,5.4.2-2,0.9241,EQUIVALENCE
5.1-2A,5.1.2-3,0.9241,EQUIVALENCE
5.4-3,5.2.3-1,0.9241,EQUIVALENCE
5.6-6,5.4.1-1.1,0.9241,EQUIVALENCE
5.6-4B,5.1.2-3,0.9241,EQUIVALENCE
5.2-1,5.2.1-3.1,0.9241,EQUIVALENCE
5.10-1,5.2.3-2.2,0.9241,EQUIVALENCE
