src_id,tgt_id,bert_score,predicted_rel
5.6-7,5.1.3-1.1,0.7602,OVERLAP
5.2-2,5.2.3-2.2,0.7602,OVERLAP
5.5-4,5.2.5-4,0.7601,OVERLAP
5.5-6,5.4.1-2,0.7601,OVERLAP
5.11-4,5.2.5-4,0.76,OVERLAP
5.11-1,5.1.1-2.1,0.76,OVERLAP
5.6-4B,5.3.1-3,0.76,OVERLAP
5.5-4,5.3.1-2.2,0.7599,OVERLAP
5.11-3,5.1.2-5,0.7599,OVERLAP
5.6-7,5.2.1-1,0.7598,OVERLAP
5.11-3,5.2.5-3,0.7598,OVERLAP
5.1-4,5.1.2-5,0.7598,OVERLAP
5.1-1,5.2.5-4,0.7598,OVERLAP
5.1-3,5.1.4-5,0.7598,OVERLAP
5.3-2,5.2.1-4.2,0.7598,OVERLAP
5.3-2,5.2.3-3,0.7598,OVERLAP
5.3-15B,5.2.5-2,0.7597,OVERLAP
5.11-3,5.2.3-2,0.7597,OVERLAP
5.9-1,5.2.5-1,0.7597,OVERLAP
5.9-1,5.3.1-3,0.7597,OVERLAP
5.4-1,5.4.1-1.1,0.7596,OVERLAP
5.3-3,5.1.1-2.1,0.7596,OVERLAP
5.3-16,5.2.5-2.1,0.7596,OVERLAP
5.5-8,5.1.4-5,0.7595,OVERLAP
5.11-4,5.2.1-4.2,0.7595,OVERLAP
5.6-5,5.1.3-1,0.7595,OVERLAP
5.1-2,5.2.5-3,0.7595,OVERLAP
5.11-4,5.2.3-3,0.7595,OVERLAP
5.6-3,5.2.4-1,0.7595,OVERLAP
5.9-3,5.4.2-2,0.7594,OVERLAP
5.2-1,5.2.3-3,0.7594,OVERLAP
5.3-4A,5.2.4-1,0.7593,OVERLAP
5.1-4,5.3.1-2.1,0.7593,OVERLAP
5.3-8,5.2.3-3,0.7593,OVERLAP
5.3-15B,5.2.3-2.2,0.7592,OVERLAP
5.13-1A,5.5.1-2,0.7592,OVERLAP
5.3-13,5.2.5-2.1,0.7591,OVERLAP
5.5-4,5.3.1-2.1,0.7591,OVERLAP
5.5-4,5.1.3-1.2,0.7591,OVERLAP
5.1-2A,5.2.5-2.1,0.759,OVERLAP
5.11-2,5.2.5-2,0.759,OVERLAP
5.4-1,5.3.1-2,0.7589,OVERLAP
5.1-2,5.2.1-4.2,0.7589,OVERLAP
5.11-1,5.1.3-1.3,0.7589,OVERLAP
5.3-15A,5.3.1-2.1,0.7589,OVERLAP
5.6-5,5.1.4-2,0.7588,OVERLAP
5.6-2,5.1.1-2.2,0.7587,OVERLAP
5.5-1,5.1.4-4,0.7587,OVERLAP
5.3-15B,5.1.4-1,0.7587,OVERLAP
5.9-3,5.4.1-1,0.7587,OVERLAP
5.1-2,5.1.3-1.3,0.7587,OVERLAP
5.10-1,5.1.4-4,0.7586,OVERLAP
5.4-1,5.2.5-2,0.7586,OVERLAP
5.5-7,5.4.2-1,0.7585,OVERLAP
5.3-9,5.2.1-3.1,0.7584,OVERLAP
5.11-3,5.2.2-2,0.7584,OVERLAP
5.4-1,5.2.1-4.1,0.7584,OVERLAP
5.11-1,5.1.3-3,0.7584,OVERLAP
5.1-1,5.3.1-2.1,0.7584,OVERLAP
5.3-6A,5.2.5-2,0.7583,OVERLAP
5.6-6,5.2.4-3,0.7583,OVERLAP
5.3-7,5.2.5-3,0.7583,OVERLAP
5.1-3,5.2.1-4.2,0.7583,OVERLAP
5.12-2,5.1.1-1.1,0.7581,OVERLAP
5.7-2,5.2.5-3,0.7581,OVERLAP
5.1-1,5.2.3-2.2,0.7581,OVERLAP
5.11-3,5.5.1-1,0.758,OVERLAP
5.6-3,5.1.4-4,0.758,OVERLAP
5.2-1,5.2.3-2.2,0.7579,OVERLAP
5.3-6A,5.3.1-1,0.7579,OVERLAP
5.11-1,5.1.2-2,0.7579,OVERLAP
5.1-4,5.2.4-3,0.7579,OVERLAP
5.5-8,5.1.3-1.2,0.7579,OVERLAP
5.6-3,5.1.1-2,0.7577,OVERLAP
5.1-2A,5.1.2-1.1,0.7577,OVERLAP
5.3-15B,5.2.1-1,0.7577,OVERLAP
5.2-3,5.1.4-5,0.7577,OVERLAP
5.7-2,5.2.2-1,0.7577,OVERLAP
5.5-2,5.5.1-2,0.7577,OVERLAP
5.3-2,5.2.3-2.2,0.7576,OVERLAP
5.3-16,5.2.4-1.1,0.7576,OVERLAP
5.6-4B,5.2.1-1,0.7575,OVERLAP
5.3-5,5.2.1-2,0.7575,OVERLAP
5.6-7,5.1.2-5,0.7575,OVERLAP
5.6-6,5.1.2-5,0.7575,OVERLAP
5.3-2,5.2.3-4,0.7574,OVERLAP
5.1-2,5.1.4-1,0.7574,OVERLAP
5.3-15A,5.2.5-3,0.7574,OVERLAP
5.1-2A,5.2.4-3,0.7573,OVERLAP
5.6-4B,5.2.3-3,0.7573,OVERLAP
5.1-5,5.3.1-2.2,0.7573,OVERLAP
5.3-5,5.2.2-5,0.7573,OVERLAP
5.11-4,5.1.1-2.1,0.7572,OVERLAP
5.7-1,5.1.3-1.3,0.7572,OVERLAP
5.9-2,5.1.4-2,0.7572,OVERLAP
5.1-2A,5.1.2-2,0.7571,OVERLAP
5.4-1,5.4.2-4,0.7571,OVERLAP
5.3-2,5.1.3-1,0.7571,OVERLAP
5.3-6A,5.3.1-2.1,0.7571,OVERLAP
5.3-16,5.1.4-2,0.7571,OVERLAP
5.4-1,5.1.2-4,0.7571,OVERLAP
5.5-7,5.2.3-2.1,0.757,OVERLAP
5.6-6,5.3.1-3,0.7569,OVERLAP
5.3-8,5.2.2-4,0.7568,OVERLAP
5.12-1,5.2.4-2,0.7568,OVERLAP
5.1-1,5.1.3-3,0.7568,OVERLAP
5.1-1,5.2.3-4,0.7568,OVERLAP
5.11-1,5.1.4-3,0.7567,OVERLAP
5.3-4B,5.1.2-5.1,0.7567,OVERLAP
5.5-4,5.2.5-3,0.7566,OVERLAP
5.1-3,5.5.1-2,0.7565,OVERLAP
5.6-8,5.2.5-2.1,0.7565,OVERLAP
5.4-2,5.5.1-2,0.7565,OVERLAP
5.3-7,5.2.4-1.1,0.7564,OVERLAP
5.6-2,5.1.2-5.1,0.7564,OVERLAP
5.11-4,5.2.2-5,0.7564,OVERLAP
5.6-4B,5.3.1-1,0.7563,OVERLAP
5.11-1,5.2.3-4,0.7563,OVERLAP
5.7-2,5.1.3-1.3,0.7563,OVERLAP
5.11-3,5.4.1-2,0.7563,OVERLAP
5.6-3,5.2.2-1,0.7562,OVERLAP
5.3-16,5.2.3-3,0.7561,OVERLAP
5.1-2,5.2.3-3,0.7561,OVERLAP
5.4-2,5.2.1-4.2,0.7561,OVERLAP
5.11-3,5.2.4-3,0.756,OVERLAP
5.3-7,5.1.2-3,0.7559,OVERLAP
5.3-4A,5.4.2-4,0.7559,OVERLAP
5.3-4A,5.2.3-3,0.7559,OVERLAP
5.3-7,5.1.2-2,0.7558,OVERLAP
5.5-6,5.1.3-1.2,0.7558,OVERLAP
5.4-2,5.2.1-3,0.7558,OVERLAP
5.11-3,5.2.5-2,0.7558,OVERLAP
5.7-1,5.3.1-2.2,0.7558,OVERLAP
5.3-16,5.2.2-5,0.7557,OVERLAP
5.1-3,5.2.3-4,0.7557,OVERLAP
5.6-4A,5.2.3-2.2,0.7556,OVERLAP
5.3-5,5.2.5-4,0.7556,OVERLAP
5.1-3,5.1.2-7,0.7555,OVERLAP
5.3-1,5.2.4-2,0.7555,OVERLAP
5.3-15B,5.1.2-2,0.7554,OVERLAP
5.5-4,5.4.1-1,0.7554,OVERLAP
5.1-2,5.1.4-5,0.7553,OVERLAP
5.8-1,5.2.1-4.2,0.7553,OVERLAP
5.3-6A,5.1.2-3,0.7553,OVERLAP
5.6-7,5.2.3-2.1,0.7552,OVERLAP
5.13-1A,5.1.1-1,0.7552,OVERLAP
5.9-1,5.1.1-2.1,0.7552,OVERLAP
5.6-7,5.2.2-6,0.7552,OVERLAP
5.5-6,5.4.2-2,0.7551,OVERLAP
5.1-5,5.2.2-1,0.7551,OVERLAP
5.3-14,5.1.1-2.2,0.7551,OVERLAP
5.4-3,5.1.3-3,0.755,OVERLAP
5.6-3,5.2.1-3,0.755,OVERLAP
5.1-4,5.2.5-2,0.755,OVERLAP
5.3-5,5.1.3-1,0.7549,OVERLAP
5.3-7,5.5.1-1,0.7548,OVERLAP
5.3-12,5.1.4-2,0.7548,OVERLAP
5.5-2,5.1.1-1.1,0.7548,OVERLAP
5.3-16,5.2.5-3,0.7548,OVERLAP
5.6-8,5.1.3-3,0.7547,OVERLAP
5.1-1,5.1.3-1,0.7547,OVERLAP
5.3-7,5.2.5-2.1,0.7547,OVERLAP
5.6-9,5.1.2-5.1,0.7547,OVERLAP
5.1-4,5.1.3-1,0.7547,OVERLAP
5.6-4B,5.2.5-4,0.7547,OVERLAP
5.9-2,5.2.4-1.2,0.7547,OVERLAP
5.6-6,5.1.3-4,0.7546,OVERLAP
5.11-2,5.2.5-2.1,0.7546,OVERLAP
5.11-2,5.1.3-4,0.7545,OVERLAP
5.3-16,5.4.1-2,0.7545,OVERLAP
5.3-15A,5.1.2-3,0.7545,OVERLAP
5.2-3,5.1.3-1.2,0.7544,OVERLAP
5.1-5,5.2.3-1,0.7544,OVERLAP
5.3-6A,5.4.2-4,0.7544,OVERLAP
5.5-7,5.1.2-5,0.7544,OVERLAP
5.3-4B,5.2.3-2.2,0.7544,OVERLAP
5.3-16,5.1.4-5,0.7544,OVERLAP
5.6-5,5.4.2-2,0.7544,OVERLAP
5.3-4A,5.4.2-1,0.7543,OVERLAP
5.1-4,5.2.5-2.1,0.7543,OVERLAP
5.3-9,5.1.4-5,0.7542,OVERLAP
5.5-6,5.2.1-3,0.7541,OVERLAP
5.6-4B,5.2.5-4.1,0.7541,OVERLAP
5.3-5,5.2.5-4.1,0.754,OVERLAP
5.9-2,5.1.4-1,0.754,OVERLAP
5.11-1,5.5.1-2,0.7539,OVERLAP
5.6-1,5.2.5-3,0.7539,OVERLAP
5.3-6A,5.2.5-4,0.7539,OVERLAP
5.3-16,5.3.1-2.2,0.7539,OVERLAP
5.5-8,5.5.1-2,0.7538,OVERLAP
5.4-1,5.3.1-2.1,0.7538,OVERLAP
5.3-9,5.2.2-4,0.7538,OVERLAP
5.5-6,5.2.2-2,0.7537,OVERLAP
5.6-8,5.1.1-2.2,0.7537,OVERLAP
5.11-3,5.1.1-2,0.7537,OVERLAP
5.3-5,5.5.1-1,0.7537,OVERLAP
5.3-2,5.2.5-3,0.7537,OVERLAP
5.3-6A,5.1.3-1,0.7536,OVERLAP
5.3-9,5.1.2-5.1,0.7535,OVERLAP
5.2-3,5.2.3-4,0.7535,OVERLAP
5.9-1,5.2.1-4,0.7535,OVERLAP
5.3-6A,5.2.5-1,0.7535,OVERLAP
5.9-1,5.1.4-2,0.7534,OVERLAP
5.6-1,5.2.3-2.2,0.7534,OVERLAP
5.5-8,5.2.3-3,0.7534,OVERLAP
5.3-16,5.1.2-5,0.7534,OVERLAP
5.3-9,5.1.1-1,0.7533,OVERLAP
5.13-1B,5.1.2-5,0.7533,OVERLAP
5.3-16,5.4.1-3,0.7533,OVERLAP
5.3-10,5.2.3-3,0.7532,OVERLAP
5.11-4,5.1.3-3,0.7532,OVERLAP
5.11-3,5.2.4-1.1,0.7531,OVERLAP
5.12-1,5.2.2-2,0.7531,OVERLAP
5.11-2,5.2.2-4,0.7531,OVERLAP
5.13-1B,5.1.2-1,0.7531,OVERLAP
5.1-1,5.2.5-2,0.753,OVERLAP
5.8-3,5.2.1-3.1,0.753,OVERLAP
5.11-3,5.1.1-2.1,0.7529,OVERLAP
5.3-15A,5.1.3-1,0.7529,OVERLAP
5.4-1,5.4.2-3,0.7529,OVERLAP
5.6-7,5.2.2-1,0.7529,OVERLAP
5.3-6A,5.2.4-2.1,0.7529,OVERLAP
5.3-2,5.2.1-3,0.7529,OVERLAP
5.3-7,5.1.2-1.1,0.7527,OVERLAP
5.3-14,5.2.1-3.1,0.7527,OVERLAP
5.3-12,5.2.2-4,0.7526,OVERLAP
5.9-1,5.1.2-5,0.7526,OVERLAP
5.5-4,5.2.1-4,0.7525,OVERLAP
5.9-1,5.2.2-2,0.7525,OVERLAP
5.3-1,5.1.2-5,0.7525,OVERLAP
5.6-4A,5.2.3-3,0.7524,OVERLAP
5.5-4,5.4.2-2,0.7524,OVERLAP
5.1-3,5.2.3-3,0.7523,OVERLAP
5.2-3,5.2.1-4.2,0.7523,OVERLAP
5.11-3,5.1.3-1.1,0.7523,OVERLAP
5.11-3,5.2.2-5,0.7522,OVERLAP
5.5-4,5.2.5-2.1,0.7522,OVERLAP
5.6-6,5.2.3-2.1,0.7522,OVERLAP
5.13-1B,5.1.4-2,0.7522,OVERLAP
5.9-2,5.2.3-1,0.7521,OVERLAP
5.3-2,5.2.2-5,0.7521,OVERLAP
5.13-1B,5.1.1-1,0.7521,OVERLAP
5.9-1,5.1.2-3,0.7521,OVERLAP
5.11-3,5.1.2-1,0.752,OVERLAP
5.9-2,5.2.2-5,0.752,OVERLAP
5.3-15B,5.2.1-3,0.752,OVERLAP
5.5-4,5.1.3-1,0.7519,OVERLAP
5.9-3,5.2.2-2,0.7519,OVERLAP
5.11-4,5.2.2-1,0.7517,OVERLAP
5.4-1,5.2.3-2.1,0.7516,OVERLAP
5.5-5,5.4.1-3,0.7516,OVERLAP
5.1-3,5.1.2-5.1,0.7516,OVERLAP
5.6-6,5.3.1-2.2,0.7516,OVERLAP
5.4-1,5.1.3-1.1,0.7516,OVERLAP
5.9-3,5.2.1-4,0.7515,OVERLAP
5.11-4,5.2.3-2.1,0.7515,OVERLAP
5.6-5,5.2.3-4,0.7515,OVERLAP
5.6-6,5.2.1-3,0.7515,OVERLAP
5.6-6,5.2.2-2,0.7514,OVERLAP
5.3-1,5.1.1-1,0.7514,OVERLAP
5.3-15B,5.4.2-1,0.7514,OVERLAP
5.5-4,5.2.3-2.1,0.7514,OVERLAP
5.4-3,5.1.2-7,0.7514,OVERLAP
5.1-5,5.2.3-2.2,0.7513,OVERLAP
5.7-2,5.2.3-1,0.7513,OVERLAP
5.11-3,5.1.2-3,0.7513,OVERLAP
5.5-6,5.2.5-2.1,0.7512,OVERLAP
5.3-1,5.2.2-1,0.7512,OVERLAP
5.9-3,5.1.3-1.2,0.7511,OVERLAP
5.3-7,5.1.3-3,0.7511,OVERLAP
5.1-5,5.1.1-2,0.7511,OVERLAP
5.3-7,5.1.4-3,0.751,OVERLAP
5.11-1,5.1.3-4,0.751,OVERLAP
5.3-10,5.2.4-3,0.751,OVERLAP
5.11-2,5.2.2-1,0.751,OVERLAP
5.2-1,5.1.1-2.2,0.7509,OVERLAP
5.3-15B,5.3.1-2.2,0.7509,OVERLAP
5.6-4B,5.1.3-1.2,0.7509,OVERLAP
5.3-15B,5.2.2-6,0.7508,OVERLAP
5.6-3,5.2.3-1,0.7508,OVERLAP
5.1-1,5.2.4-1,0.7508,OVERLAP
5.11-3,5.2.3-1,0.7508,OVERLAP
5.3-15A,5.2.5-2,0.7507,OVERLAP
5.3-2,5.2.2-4,0.7507,OVERLAP
5.3-7,5.1.1-2,0.7506,OVERLAP
5.9-1,5.2.4-2,0.7506,OVERLAP
5.6-4B,5.5.1-1,0.7506,OVERLAP
5.3-6A,5.2.3-2,0.7505,OVERLAP
5.6-6,5.2.3-4,0.7505,OVERLAP
5.11-3,5.1.2-4,0.7505,OVERLAP
5.9-3,5.1.4-4,0.7505,OVERLAP
5.4-4,5.4.1-3,0.7505,OVERLAP
5.6-7,5.1.2-3,0.7505,OVERLAP
5.13-1A,5.1.3-1.3,0.7504,OVERLAP
5.3-7,5.2.2-6,0.7504,OVERLAP
5.3-15A,5.2.3-2.1,0.7503,OVERLAP
5.8-3,5.2.3-3,0.7503,OVERLAP
5.6-7,5.1.3-2,0.7502,OVERLAP
5.1-5,5.1.4-1,0.75,OVERLAP
5.1-3,5.1.1-2.1,0.75,OVERLAP
5.10-1,5.2.2-4,0.75,OVERLAP
5.10-1,5.2.3-2.2,0.7499,OVERLAP
5.9-2,5.1.2-7,0.7499,OVERLAP
5.4-2,5.2.5-2.1,0.7499,OVERLAP
5.9-3,5.1.1-1.1,0.7499,OVERLAP
5.3-7,5.1.3-1.3,0.7499,OVERLAP
5.11-2,5.1.4-1,0.7498,OVERLAP
5.11-3,5.1.2-5.1,0.7498,OVERLAP
5.3-3,5.2.2-1,0.7498,OVERLAP
5.3-5,5.2.5-2.1,0.7498,OVERLAP
5.9-1,5.3.1-2.1,0.7498,OVERLAP
5.2-1,5.4.2-3,0.7498,OVERLAP
5.6-7,5.3.1-1,0.7497,OVERLAP
5.6-4B,5.2.2-2,0.7497,OVERLAP
5.1-5,5.2.1-4.2,0.7497,OVERLAP
5.3-4A,5.4.1-2,0.7497,OVERLAP
5.4-3,5.1.2-1,0.7496,OVERLAP
5.6-6,5.4.1-2,0.7496,OVERLAP
5.3-15A,5.2.4-3,0.7496,OVERLAP
5.3-4A,5.2.4-2.1,0.7495,OVERLAP
5.6-1,5.2.3-1,0.7495,OVERLAP
5.5-6,5.1.2-5.1,0.7495,OVERLAP
5.3-9,5.2.2-1,0.7494,OVERLAP
5.7-1,5.1.1-2.1,0.7493,OVERLAP
5.4-1,5.1.2-1.1,0.7493,OVERLAP
5.9-3,5.2.4-2.1,0.7491,OVERLAP
5.1-5,5.1.1-1,0.7491,OVERLAP
5.11-2,5.1.3-1.3,0.7491,OVERLAP
5.11-2,5.1.2-2,0.749,OVERLAP
5.9-3,5.4.2-1,0.749,OVERLAP
5.3-15A,5.1.2-2,0.749,OVERLAP
5.11-1,5.1.3-1.2,0.749,OVERLAP
5.11-1,5.1.1-1,0.749,OVERLAP
5.6-4A,5.1.1-2.1,0.749,OVERLAP
5.1-5,5.2.2-4,0.7489,OVERLAP
5.1-1,5.1.3-4,0.7489,OVERLAP
5.6-3,5.2.2-5,0.7489,OVERLAP
5.6-7,5.2.2-2,0.7488,OVERLAP
5.6-6,5.4.2-2,0.7488,OVERLAP
5.9-1,5.2.4-1.2,0.7487,OVERLAP
5.3-3,5.2.3-1,0.7487,OVERLAP
5.1-1,5.2.1-4.2,0.7487,OVERLAP
5.5-4,5.2.2-1,0.7486,OVERLAP
5.6-8,5.2.4-1,0.7486,OVERLAP
5.3-5,5.1.2-3,0.7485,OVERLAP
5.13-1B,5.1.2-7,0.7485,OVERLAP
5.6-2,5.2.3-3,0.7485,OVERLAP
5.3-1,5.1.1-2,0.7484,OVERLAP
5.1-1,5.2.3-1,0.7483,OVERLAP
5.3-9,5.4.1-3,0.7483,OVERLAP
5.1-2A,5.1.4-2,0.7483,OVERLAP
5.6-5,5.1.1-1,0.7481,OVERLAP
5.12-1,5.1.2-7,0.7481,OVERLAP
5.6-5,5.1.1-1.1,0.7481,OVERLAP
5.6-7,5.1.4-3,0.7481,OVERLAP
5.6-2,5.4.1-3,0.7481,OVERLAP
5.1-1,5.1.2-2,0.7481,OVERLAP
5.3-9,5.2.1-4.2,0.748,OVERLAP
5.8-1,5.1.4-5,0.748,OVERLAP
5.5-4,5.2.4-1.1,0.748,OVERLAP
5.11-4,5.1.2-2,0.748,OVERLAP
5.12-2,5.2.1-3.1,0.7479,OVERLAP
5.9-2,5.1.3-1.3,0.7479,OVERLAP
5.9-2,5.2.5-2,0.7476,OVERLAP
5.3-6A,5.2.4-1.1,0.7476,OVERLAP
5.3-7,5.1.2-5,0.7475,OVERLAP
5.6-7,5.2.4-2.1,0.7474,OVERLAP
5.1-5,5.5.1-2,0.7474,OVERLAP
5.4-1,5.1.3-2,0.7474,OVERLAP
5.1-1,5.2.3-2.1,0.7473,OVERLAP
5.3-5,5.2.3-2,0.7473,OVERLAP
5.6-7,5.1.2-1.1,0.7473,OVERLAP
5.6-4B,5.2.2-6,0.7472,OVERLAP
5.3-15B,5.2.5-3,0.7472,OVERLAP
5.3-15A,5.1.3-3,0.7471,OVERLAP
5.1-2A,5.1.3-1.1,0.7471,OVERLAP
5.1-1,5.3.1-2.2,0.7471,OVERLAP
5.4-2,5.1.2-5.1,0.7471,OVERLAP
5.6-3,5.2.5-3,0.747,OVERLAP
5.4-3,5.3.1-2.1,0.747,OVERLAP
5.7-2,5.1.1-2.1,0.747,OVERLAP
5.10-1,5.2.1-4.2,0.747,OVERLAP
5.3-1,5.2.2-5,0.7469,OVERLAP
5.6-4B,5.2.3-2,0.7468,OVERLAP
5.1-1,5.1.2-5,0.7468,OVERLAP
5.3-10,5.2.1-3.1,0.7468,OVERLAP
5.5-7,5.1.1-2.1,0.7468,OVERLAP
5.1-4,5.1.3-1.2,0.7468,OVERLAP
5.8-1,5.1.2-7,0.7468,OVERLAP
5.5-4,5.4.1-2,0.7468,OVERLAP
5.4-1,5.2.4-2.1,0.7467,OVERLAP
5.3-7,5.4.1-2,0.7467,OVERLAP
5.5-1,5.2.3-3,0.7467,OVERLAP
5.1-2A,5.4.2-1,0.7466,OVERLAP
5.6-6,5.4.1-1,0.7466,OVERLAP
5.1-2A,5.1.4-3,0.7466,OVERLAP
5.5-5,5.1.1-2.2,0.7466,OVERLAP
5.5-7,5.1.1-1,0.7466,OVERLAP
5.5-6,5.2.5-4,0.7465,OVERLAP
5.1-4,5.5.1-2,0.7465,OVERLAP
5.4-2,5.1.1-2.1,0.7465,OVERLAP
5.4-4,5.1.4-2,0.7465,OVERLAP
5.3-5,5.2.2-2,0.7462,OVERLAP
5.3-6A,5.2.4-3,0.7461,OVERLAP
5.4-3,5.2.4-1,0.7461,OVERLAP
5.11-1,5.1.1-2,0.746,OVERLAP
5.9-2,5.1.2-1,0.7459,OVERLAP
5.5-6,5.2.5-2,0.7459,OVERLAP
5.4-1,5.2.3-2,0.7458,OVERLAP
5.6-8,5.2.2-5,0.7458,OVERLAP
5.1-4,5.2.3-3,0.7457,OVERLAP
5.4-3,5.1.1-2,0.7457,OVERLAP
5.3-1,5.1.4-1,0.7457,OVERLAP
5.3-12,5.1.2-5.1,0.7456,OVERLAP
5.13-1B,5.1.1-2.2,0.7456,OVERLAP
5.9-2,5.4.1-3,0.7455,OVERLAP
5.3-3,5.1.1-1,0.7455,OVERLAP
5.1-4,5.2.2-5,0.7455,OVERLAP
5.3-15B,5.2.3-2.1,0.7455,OVERLAP
5.6-6,5.2.3-2,0.7455,OVERLAP
5.6-3,5.2.4-1.1,0.7454,OVERLAP
5.3-15A,5.1.4-2,0.7454,OVERLAP
5.11-3,5.1.2-2,0.7454,OVERLAP
5.3-7,5.2.2-5,0.7454,OVERLAP
5.1-5,5.2.5-3,0.7453,OVERLAP
5.3-9,5.1.2-7,0.7452,OVERLAP
5.3-7,5.3.1-1,0.7451,OVERLAP
5.5-6,5.2.4-2,0.7451,OVERLAP
5.6-7,5.2.3-2,0.745,OVERLAP
5.6-6,5.1.2-2,0.745,OVERLAP
5.1-4,5.1.3-4,0.7449,OVERLAP
5.3-6A,5.2.2-5,0.7449,OVERLAP
5.11-1,5.1.4-1,0.7448,OVERLAP
5.12-1,5.2.3-4,0.7448,OVERLAP
5.4-2,5.1.2-7,0.7448,OVERLAP
5.1-5,5.2.2-5,0.7447,OVERLAP
5.9-2,5.2.2-1,0.7447,OVERLAP
5.11-2,5.2.4-3,0.7447,OVERLAP
5.3-15A,5.4.2-1,0.7445,OVERLAP
5.4-4,5.1.1-1.1,0.7444,OVERLAP
5.6-4A,5.1.2-5.1,0.7444,OVERLAP
5.3-16,5.2.2-4,0.7444,OVERLAP
5.3-1,5.1.4-3,0.7444,OVERLAP
5.3-5,5.2.3-2.1,0.7443,OVERLAP
5.2-3,5.2.1-3.1,0.7443,OVERLAP
5.1-2A,5.2.1-1,0.7443,OVERLAP
5.3-16,5.1.3-1.3,0.7442,OVERLAP
5.6-8,5.2.3-1,0.7439,OVERLAP
5.5-5,5.1.4-2,0.7439,OVERLAP
5.3-2,5.1.2-2,0.7439,OVERLAP
5.3-16,5.1.2-2,0.7438,OVERLAP
5.5-6,5.2.1-4.2,0.7438,OVERLAP
5.3-15B,5.2.4-3,0.7438,OVERLAP
5.5-8,5.1.1-2.2,0.7438,OVERLAP
5.6-7,5.1.2-5.1,0.7437,OVERLAP
5.1-2A,5.1.3-3,0.7437,OVERLAP
5.6-8,5.1.4-2,0.7437,OVERLAP
5.3-4A,5.4.2-2,0.7436,OVERLAP
5.3-15A,5.1.3-4,0.7435,OVERLAP
5.11-1,5.1.2-1,0.7435,OVERLAP
5.3-1,5.1.1-2.1,0.7434,OVERLAP
5.3-6A,5.1.2-2,0.7434,OVERLAP
5.11-2,5.1.4-3,0.7434,OVERLAP
5.13-1B,5.1.3-1.3,0.7434,OVERLAP
5.4-2,5.2.3-4,0.7434,OVERLAP
5.4-3,5.2.4-1.1,0.7433,OVERLAP
5.11-3,5.2.2-1,0.7433,OVERLAP
5.3-5,5.4.1-2,0.7433,OVERLAP
5.3-15B,5.2.4-2,0.7433,OVERLAP
5.12-1,5.1.4-5,0.7433,OVERLAP
5.1-5,5.2.3-3,0.7432,OVERLAP
5.6-3,5.2.3-2.2,0.7432,OVERLAP
5.6-4B,5.1.2-1.1,0.7432,OVERLAP
5.7-1,5.2.3-3,0.7432,OVERLAP
5.4-2,5.1.4-5,0.7432,OVERLAP
5.3-7,5.1.1-2.1,0.7431,OVERLAP
5.10-1,5.2.2-5,0.7431,OVERLAP
5.5-6,5.1.1-1.1,0.7431,OVERLAP
5.3-16,5.1.2-7,0.743,OVERLAP
5.4-1,5.2.2-1,0.743,OVERLAP
5.6-8,5.2.1-3,0.7429,OVERLAP
5.12-1,5.2.1-4.2,0.7429,OVERLAP
5.11-3,5.1.3-4,0.7428,OVERLAP
5.5-4,5.2.4-3,0.7428,OVERLAP
5.3-13,5.1.1-1.1,0.7427,OVERLAP
5.3-2,5.2.2-1,0.7427,OVERLAP
5.13-1B,5.1.1-2.1,0.7426,OVERLAP
5.4-2,5.2.5-3,0.7426,OVERLAP
5.3-15A,5.5.1-2,0.7425,OVERLAP
5.6-8,5.2.4-1.1,0.7425,OVERLAP
5.9-1,5.4.2-1,0.7424,OVERLAP
5.9-2,5.1.1-2,0.7424,OVERLAP
5.5-6,5.2.3-2.2,0.7423,OVERLAP
5.1-2,5.1.4-2,0.7423,OVERLAP
5.2-3,5.5.1-2,0.7422,OVERLAP
5.4-3,5.2.2-1,0.7421,OVERLAP
5.3-15A,5.3.1-2.2,0.7421,OVERLAP
5.6-5,5.5.1-2,0.7421,OVERLAP
5.6-4B,5.2.4-2.1,0.742,OVERLAP
5.3-6A,5.4.1-2,0.742,OVERLAP
5.3-15A,5.2.1-3,0.742,OVERLAP
5.13-1A,5.1.1-2,0.7419,OVERLAP
5.1-4,5.2.3-4,0.7418,OVERLAP
5.3-15A,5.2.3-4,0.7418,OVERLAP
5.3-11,5.1.1-2.2,0.7418,OVERLAP
5.1-2A,5.2.3-2.2,0.7418,OVERLAP
5.9-2,5.2.3-3,0.7417,OVERLAP
5.3-15A,5.1.4-3,0.7417,OVERLAP
5.6-3,5.2.3-3,0.7417,OVERLAP
5.6-1,5.1.1-2.1,0.7416,OVERLAP
5.11-1,5.1.2-5.1,0.7416,OVERLAP
5.11-2,5.1.2-5.1,0.7415,OVERLAP
5.3-6A,5.2.2-3,0.7415,OVERLAP
5.3-4A,5.2.1-2,0.7412,OVERLAP
5.3-5,5.1.4-1,0.7412,OVERLAP
5.5-4,5.2.2-4,0.741,OVERLAP
5.9-3,5.2.4-3,0.7409,OVERLAP
5.3-1,5.2.1-4.2,0.7409,OVERLAP
5.3-15B,5.1.2-3,0.7409,OVERLAP
5.3-6A,5.2.1-1,0.7409,OVERLAP
5.10-1,5.2.3-4,0.7409,OVERLAP
5.3-4A,5.1.3-1,0.7409,OVERLAP
5.3-2,5.1.1-1,0.7408,OVERLAP
