src_id,tgt_id,gemini_embed_score,predicted_rel
5.6-1,5.2.4-2,0.6663,COMPLEMENTARITY
5.12-2,5.4.1-3,0.6663,COMPLEMENTARITY
5.3-5,5.1.1-1,0.6662,COMPLEMENTARITY
5.3-12,5.2.1-3.1,0.6662,COMPLEMENTARITY
5.3-6B,5.2.2-2,0.6662,COMPLEMENTARITY
5.3-13,5.2.2-2,0.6662,COMPLEMENTARITY
5.3-15B,5.1.2-5.1,0.6661,COMPLEMENTARITY
5.7-2,5.1.2-1,0.6661,COMPLEMENTARITY
5.3-7,5.2.2-5,0.666,COMPLEMENTARITY
5.3-15B,5.2.5-3,0.666,COMPLEMENTARITY
5.11-2,5.2.5-1,0.666,COMPLEMENTARITY
5.3-6A,5.2.4-1.1,0.666,COMPLEMENTARITY
5.3-4B,5.2.2-3,0.6659,COMPLEMENTARITY
5.8-1,5.2.3-4,0.6659,COMPLEMENTARITY
5.6-9,5.4.2-1,0.6658,COMPLEMENTARITY
5.5-7,5.2.1-3,0.6658,COMPLEMENTARITY
5.12-1,5.2.3-2.1,0.6658,COMPLEMENTARITY
5.8-1,5.4.1-3,0.6658,COMPLEMENTARITY
5.3-9,5.2.3-2.1,0.6658,COMPLEMENTARITY
5.6-3,5.2.3-2.2,0.6657,COMPLEMENTARITY
5.13-1A,5.1.4-2,0.6656,COMPLEMENTARITY
5.9-2,5.2.4-1,0.6656,COMPLEMENTARITY
5.3-15A,5.2.1-4.1,0.6656,COMPLEMENTARITY
5.3-15A,5.1.4-1,0.6656,COMPLEMENTARITY
5.13-1A,5.2.2-3,0.6655,COMPLEMENTARITY
5.13-1A,5.2.3-2.2,0.6655,COMPLEMENTARITY
5.9-3,5.2.3-3,0.6655,COMPLEMENTARITY
5.8-2,5.2.1-3.1,0.6655,COMPLEMENTARITY
5.3-12,5.2.2-2,0.6654,COMPLEMENTARITY
5.6-4B,5.2.2-3,0.6654,COMPLEMENTARITY
5.6-4B,5.2.3-2,0.6654,COMPLEMENTARITY
5.3-9,5.2.1-4,0.6654,COMPLEMENTARITY
5.6-4A,5.1.2-1.1,0.6654,COMPLEMENTARITY
5.7-2,5.2.1-3.1,0.6654,COMPLEMENTARITY
5.12-1,5.4.2-1,0.6653,COMPLEMENTARITY
5.13-1B,5.2.3-2.2,0.6653,COMPLEMENTARITY
5.1-3,5.2.5-4,0.6653,COMPLEMENTARITY
5.6-7,5.1.2-5.1,0.6653,COMPLEMENTARITY
5.6-8,5.5.1-2,0.6653,COMPLEMENTARITY
5.3-16,5.4.2-1,0.6653,COMPLEMENTARITY
5.11-2,5.1.4-1,0.6653,COMPLEMENTARITY
5.3-12,5.1.3-1.3,0.6652,COMPLEMENTARITY
5.6-3,5.5.1-1,0.6652,COMPLEMENTARITY
5.3-8,5.1.2-7,0.6652,COMPLEMENTARITY
5.7-2,5.2.4-1.1,0.6652,COMPLEMENTARITY
5.6-8,5.2.4-2.1,0.6652,COMPLEMENTARITY
5.7-1,5.4.2-2,0.6652,COMPLEMENTARITY
5.3-8,5.2.1-3,0.6652,COMPLEMENTARITY
5.5-7,5.2.4-1.2,0.6651,COMPLEMENTARITY
5.6-3,5.2.1-3.1,0.6651,COMPLEMENTARITY
5.3-4B,5.2.3-3,0.6651,COMPLEMENTARITY
5.13-1A,5.1.1-1,0.6651,COMPLEMENTARITY
5.6-3,5.1.2-3,0.6651,COMPLEMENTARITY
5.11-1,5.1.2-3,0.6651,COMPLEMENTARITY
5.1-1,5.1.3-1.2,0.665,COMPLEMENTARITY
5.9-1,5.2.5-2.1,0.665,COMPLEMENTARITY
5.5-1,5.1.2-1.1,0.665,COMPLEMENTARITY
5.13-1A,5.2.1-3.1,0.665,COMPLEMENTARITY
5.13-1A,5.3.1-2,0.665,COMPLEMENTARITY
5.2-3,5.1.1-1.1,0.665,COMPLEMENTARITY
5.11-3,5.2.3-1,0.6649,COMPLEMENTARITY
5.3-1,5.5.1-2,0.6649,COMPLEMENTARITY
5.3-9,5.2.2-1,0.6649,COMPLEMENTARITY
5.3-5,5.2.3-2.1,0.6649,COMPLEMENTARITY
5.3-6A,5.2.3-2,0.6649,COMPLEMENTARITY
5.8-2,5.4.1-3,0.6649,COMPLEMENTARITY
5.6-2,5.1.2-5.1,0.6648,COMPLEMENTARITY
5.3-7,5.2.3-3,0.6648,COMPLEMENTARITY
5.3-13,5.2.2-1,0.6648,COMPLEMENTARITY
5.5-7,5.1.4-1,0.6648,COMPLEMENTARITY
5.1-5,5.1.4-4,0.6648,COMPLEMENTARITY
5.11-2,5.2.5-4.1,0.6648,COMPLEMENTARITY
5.3-5,5.1.2-1,0.6648,COMPLEMENTARITY
5.3-6B,5.2.5-2.1,0.6647,COMPLEMENTARITY
5.11-2,5.2.4-2,0.6647,COMPLEMENTARITY
5.7-1,5.2.1-3,0.6646,COMPLEMENTARITY
5.11-2,5.2.2-1,0.6646,COMPLEMENTARITY
5.5-7,5.3.1-2.1,0.6646,COMPLEMENTARITY
5.3-6A,5.1.2-1,0.6646,COMPLEMENTARITY
5.1-2A,5.2.3-2,0.6645,COMPLEMENTARITY
5.10-1,5.2.4-2.1,0.6645,COMPLEMENTARITY
5.6-9,5.1.2-5,0.6645,COMPLEMENTARITY
5.9-2,5.2.1-4.2,0.6645,COMPLEMENTARITY
5.12-1,5.1.3-4,0.6644,COMPLEMENTARITY
5.3-8,5.1.3-1.3,0.6644,COMPLEMENTARITY
5.6-3,5.2.2-6,0.6644,COMPLEMENTARITY
5.9-1,5.4.1-3,0.6643,COMPLEMENTARITY
5.1-5,5.2.5-2,0.6643,COMPLEMENTARITY
5.3-9,5.1.1-2.2,0.6643,COMPLEMENTARITY
5.12-2,5.2.2-2,0.6643,COMPLEMENTARITY
5.3-7,5.2.3-4,0.6642,COMPLEMENTARITY
5.2-2,5.2.2-1,0.6642,COMPLEMENTARITY
5.9-2,5.4.2-4,0.6642,COMPLEMENTARITY
5.13-1A,5.5.1-1,0.6642,COMPLEMENTARITY
5.3-11,5.1.3-1.2,0.6641,COMPLEMENTARITY
5.9-3,5.2.3-1,0.6641,COMPLEMENTARITY
5.1-2A,5.4.2-1,0.6641,COMPLEMENTARITY
5.9-2,5.1.3-1,0.6641,COMPLEMENTARITY
5.3-9,5.1.4-3,0.664,COMPLEMENTARITY
5.3-11,5.2.3-4,0.664,COMPLEMENTARITY
5.3-12,5.4.2-1,0.664,COMPLEMENTARITY
5.3-6A,5.2.5-2,0.6639,COMPLEMENTARITY
5.7-1,5.3.1-2,0.6639,COMPLEMENTARITY
5.6-7,5.2.5-4,0.6639,COMPLEMENTARITY
5.5-7,5.4.2-1,0.6639,COMPLEMENTARITY
5.3-11,5.1.2-3,0.6638,COMPLEMENTARITY
5.3-5,5.2.2-1,0.6638,COMPLEMENTARITY
5.5-8,5.1.1-1.1,0.6638,COMPLEMENTARITY
5.3-13,5.1.3-1.3,0.6638,COMPLEMENTARITY
5.3-1,5.1.2-7,0.6638,COMPLEMENTARITY
5.4-2,5.4.2-2,0.6637,COMPLEMENTARITY
5.6-4A,5.1.3-4,0.6637,COMPLEMENTARITY
5.5-6,5.1.2-1.1,0.6637,COMPLEMENTARITY
5.2-3,5.1.4-4,0.6637,COMPLEMENTARITY
5.12-1,5.1.2-5.1,0.6637,COMPLEMENTARITY
5.10-1,5.5.1-1,0.6637,COMPLEMENTARITY
5.1-4,5.2.4-2,0.6637,COMPLEMENTARITY
5.6-4B,5.2.1-1,0.6637,COMPLEMENTARITY
5.1-2A,5.2.2-2,0.6636,COMPLEMENTARITY
5.3-11,5.2.1-1,0.6636,COMPLEMENTARITY
5.0-1,5.1.2-6,0.6636,COMPLEMENTARITY
5.5-1,5.1.4-4,0.6636,COMPLEMENTARITY
5.8-3,5.5.1-1,0.6636,COMPLEMENTARITY
5.2-2,5.1.2-2,0.6635,COMPLEMENTARITY
5.3-15A,5.1.1-2.1,0.6635,COMPLEMENTARITY
5.6-3,5.1.2-5.1,0.6635,COMPLEMENTARITY
5.8-1,5.2.2-5,0.6635,COMPLEMENTARITY
5.3-15B,5.2.3-2.2,0.6635,COMPLEMENTARITY
5.6-4B,5.4.2-1,0.6634,COMPLEMENTARITY
5.6-5,5.2.4-3,0.6634,COMPLEMENTARITY
5.5-2,5.2.1-3,0.6634,COMPLEMENTARITY
5.7-1,5.1.2-6,0.6634,COMPLEMENTARITY
5.11-2,5.4.2-3,0.6634,COMPLEMENTARITY
5.3-4B,5.2.5-4,0.6633,COMPLEMENTARITY
5.5-8,5.4.1-3,0.6633,COMPLEMENTARITY
5.3-6A,5.2.2-2,0.6633,COMPLEMENTARITY
5.12-1,5.2.5-4,0.6633,COMPLEMENTARITY
5.10-1,5.2.3-2,0.6633,COMPLEMENTARITY
5.3-4A,5.1.3-2,0.6633,COMPLEMENTARITY
5.7-2,5.2.2-5,0.6633,COMPLEMENTARITY
5.4-3,5.4.2-2,0.6632,COMPLEMENTARITY
5.3-9,5.2.4-1,0.6632,COMPLEMENTARITY
5.4-3,5.2.2-5,0.6632,COMPLEMENTARITY
5.9-3,5.2.5-2,0.6632,COMPLEMENTARITY
5.12-1,5.5.1-1,0.6632,COMPLEMENTARITY
5.8-3,5.2.1-3.1,0.6631,COMPLEMENTARITY
5.5-8,5.2.4-2.1,0.6631,COMPLEMENTARITY
5.12-2,5.1.2-5,0.6631,COMPLEMENTARITY
5.3-12,5.2.4-2,0.6631,COMPLEMENTARITY
5.1-2A,5.2.1-1,0.6631,COMPLEMENTARITY
5.11-3,5.2.1-3.1,0.663,COMPLEMENTARITY
5.0-1,5.2.2-2,0.663,COMPLEMENTARITY
5.3-9,5.2.5-3,0.663,COMPLEMENTARITY
5.8-1,5.1.2-5.1,0.6629,COMPLEMENTARITY
5.13-1A,5.4.2-2,0.6629,COMPLEMENTARITY
5.3-8,5.1.4-5,0.6629,COMPLEMENTARITY
5.1-5,5.3.1-2,0.6628,COMPLEMENTARITY
5.1-4,5.1.3-1.2,0.6628,COMPLEMENTARITY
5.2-2,5.4.2-3,0.6628,COMPLEMENTARITY
5.9-2,5.2.5-2.1,0.6627,COMPLEMENTARITY
5.3-2,5.1.4-4,0.6627,COMPLEMENTARITY
5.7-2,5.1.4-2,0.6627,COMPLEMENTARITY
5.3-7,5.2.2-3,0.6627,COMPLEMENTARITY
5.11-4,5.3.1-2.1,0.6626,COMPLEMENTARITY
5.5-3,5.2.5-2.1,0.6625,COMPLEMENTARITY
5.3-1,5.4.1-3,0.6625,COMPLEMENTARITY
5.5-7,5.2.5-3,0.6625,COMPLEMENTARITY
5.6-3,5.4.2-1,0.6625,COMPLEMENTARITY
5.3-9,5.4.2-2,0.6625,COMPLEMENTARITY
5.11-1,5.2.2-5,0.6624,COMPLEMENTARITY
5.1-2A,5.2.4-1.1,0.6624,COMPLEMENTARITY
5.5-7,5.2.4-3,0.6624,COMPLEMENTARITY
5.5-4,5.2.1-2,0.6624,COMPLEMENTARITY
5.2-2,5.2.5-2.1,0.6624,COMPLEMENTARITY
5.1-1,5.2.5-4,0.6623,COMPLEMENTARITY
5.8-2,5.1.2-5.1,0.6623,COMPLEMENTARITY
5.6-8,5.2.5-3,0.6623,COMPLEMENTARITY
5.3-3,5.4.2-3,0.6622,COMPLEMENTARITY
5.3-16,5.1.2-7,0.6622,COMPLEMENTARITY
5.3-15B,5.2.4-1.2,0.6622,COMPLEMENTARITY
5.1-1,5.1.2-1.1,0.6622,COMPLEMENTARITY
5.3-7,5.2.5-2,0.6622,COMPLEMENTARITY
5.7-1,5.2.5-2,0.6622,COMPLEMENTARITY
5.3-6A,5.1.1-2.1,0.6621,COMPLEMENTARITY
5.4-3,5.2.3-3,0.6621,COMPLEMENTARITY
5.11-2,5.2.2-5,0.6621,COMPLEMENTARITY
5.6-7,5.2.4-1.1,0.6621,COMPLEMENTARITY
5.3-4A,5.1.2-1,0.662,COMPLEMENTARITY
5.6-4B,5.4.1-2,0.662,COMPLEMENTARITY
5.4-3,5.1.4-1,0.662,COMPLEMENTARITY
5.0-1,5.1.2-5.1,0.662,COMPLEMENTARITY
5.2-2,5.1.4-1,0.662,COMPLEMENTARITY
5.3-1,5.1.2-6,0.662,COMPLEMENTARITY
5.3-15A,5.1.1-2,0.6619,COMPLEMENTARITY
5.11-2,5.2.5-3,0.6619,COMPLEMENTARITY
5.4-2,5.4.1-3,0.6619,COMPLEMENTARITY
5.6-8,5.1.2-1.1,0.6619,COMPLEMENTARITY
5.1-5,5.1.2-1.1,0.6618,COMPLEMENTARITY
5.6-4B,5.1.4-4,0.6618,COMPLEMENTARITY
5.3-11,5.3.1-2.1,0.6618,COMPLEMENTARITY
5.3-7,5.5.1-2,0.6618,COMPLEMENTARITY
5.2-2,5.2.5-4.1,0.6618,COMPLEMENTARITY
5.3-8,5.5.1-1,0.6617,COMPLEMENTARITY
5.11-2,5.1.3-1,0.6617,COMPLEMENTARITY
5.5-2,5.5.1-2,0.6617,COMPLEMENTARITY
5.4-1,5.1.2-1.1,0.6617,COMPLEMENTARITY
5.9-2,5.1.1-2,0.6617,COMPLEMENTARITY
5.6-4A,5.2.4-2.1,0.6617,COMPLEMENTARITY
5.8-1,5.4.2-2,0.6617,COMPLEMENTARITY
5.3-13,5.2.4-2.1,0.6617,COMPLEMENTARITY
5.6-1,5.3.1-2,0.6617,COMPLEMENTARITY
5.4-3,5.1.2-5,0.6616,COMPLEMENTARITY
5.10-1,5.2.2-6,0.6616,COMPLEMENTARITY
5.3-9,5.1.2-1,0.6616,COMPLEMENTARITY
5.3-2,5.2.5-4,0.6616,COMPLEMENTARITY
5.1-2A,5.2.2-3,0.6616,COMPLEMENTARITY
5.3-7,5.1.2-5,0.6616,COMPLEMENTARITY
5.3-9,5.2.5-4.1,0.6615,COMPLEMENTARITY
5.8-1,5.2.3-2.2,0.6615,COMPLEMENTARITY
5.1-1,5.2.1-3.1,0.6615,COMPLEMENTARITY
5.6-5,5.3.1-2.1,0.6615,COMPLEMENTARITY
5.3-13,5.1.3-4,0.6615,COMPLEMENTARITY
5.4-1,5.1.4-1,0.6615,COMPLEMENTARITY
5.5-7,5.1.1-2.1,0.6615,COMPLEMENTARITY
5.3-3,5.2.2-1,0.6614,COMPLEMENTARITY
5.5-7,5.1.2-1.1,0.6614,COMPLEMENTARITY
5.3-10,5.1.3-4,0.6614,COMPLEMENTARITY
5.1-1,5.4.1-3,0.6614,COMPLEMENTARITY
5.6-4B,5.2.2-2,0.6614,COMPLEMENTARITY
5.2-2,5.1.2-7,0.6614,COMPLEMENTARITY
5.3-16,5.2.1-4.2,0.6613,COMPLEMENTARITY
5.3-11,5.1.4-1,0.6613,COMPLEMENTARITY
5.9-1,5.1.3-2,0.6613,COMPLEMENTARITY
5.8-3,5.2.1-2,0.6612,COMPLEMENTARITY
5.3-5,5.2.1-2,0.6612,COMPLEMENTARITY
5.3-9,5.1.4-1,0.6612,COMPLEMENTARITY
5.12-2,5.2.2-5,0.6612,COMPLEMENTARITY
5.3-15A,5.4.2-3,0.6612,COMPLEMENTARITY
5.9-2,5.5.1-2,0.6612,COMPLEMENTARITY
5.9-3,5.2.2-4,0.6611,COMPLEMENTARITY
5.9-1,5.2.1-4,0.6611,COMPLEMENTARITY
5.13-1A,5.4.1-2,0.6611,COMPLEMENTARITY
5.3-16,5.1.1-2.2,0.6611,COMPLEMENTARITY
5.3-14,5.2.2-3,0.6611,COMPLEMENTARITY
5.5-6,5.2.4-3,0.6611,COMPLEMENTARITY
5.13-1A,5.4.1-1.1,0.6611,COMPLEMENTARITY
5.5-1,5.2.1-3,0.6611,COMPLEMENTARITY
5.4-3,5.5.1-2,0.661,COMPLEMENTARITY
5.7-2,5.2.2-1,0.661,COMPLEMENTARITY
5.6-7,5.1.1-2,0.661,COMPLEMENTARITY
5.10-1,5.2.1-4.2,0.661,COMPLEMENTARITY
5.2-2,5.3.1-1,0.661,COMPLEMENTARITY
5.3-1,5.2.5-4,0.661,COMPLEMENTARITY
5.11-2,5.2.2-3,0.6609,COMPLEMENTARITY
5.7-1,5.1.3-1.2,0.6609,COMPLEMENTARITY
5.3-15B,5.1.1-2,0.6609,COMPLEMENTARITY
5.8-3,5.2.4-2.1,0.6609,COMPLEMENTARITY
5.9-2,5.1.2-4,0.6609,COMPLEMENTARITY
5.3-11,5.4.2-1,0.6608,COMPLEMENTARITY
5.5-1,5.1.1-2.1,0.6608,COMPLEMENTARITY
5.7-1,5.1.2-5,0.6608,COMPLEMENTARITY
5.8-1,5.3.1-2.1,0.6608,COMPLEMENTARITY
5.1-4,5.1.3-1.3,0.6608,COMPLEMENTARITY
5.11-3,5.2.2-6,0.6607,COMPLEMENTARITY
5.3-7,5.3.1-2.1,0.6607,COMPLEMENTARITY
5.12-1,5.1.2-7,0.6607,COMPLEMENTARITY
5.11-4,5.1.3-1.3,0.6606,COMPLEMENTARITY
5.3-9,5.1.3-2,0.6606,COMPLEMENTARITY
5.6-7,5.1.2-5,0.6606,COMPLEMENTARITY
5.3-12,5.1.3-1.2,0.6606,COMPLEMENTARITY
5.7-1,5.2.5-4,0.6605,COMPLEMENTARITY
5.2-2,5.1.4-5,0.6605,COMPLEMENTARITY
5.6-1,5.1.2-5,0.6605,COMPLEMENTARITY
5.3-15B,5.2.4-1.1,0.6604,COMPLEMENTARITY
5.2-2,5.2.1-3,0.6604,COMPLEMENTARITY
5.2-2,5.3.1-2.1,0.6604,COMPLEMENTARITY
5.2-2,5.2.2-5,0.6604,COMPLEMENTARITY
5.11-1,5.2.5-4.1,0.6604,COMPLEMENTARITY
5.3-4A,5.2.1-4,0.6604,COMPLEMENTARITY
5.1-5,5.1.2-5.1,0.6604,COMPLEMENTARITY
5.2-2,5.2.5-2,0.6603,COMPLEMENTARITY
5.5-8,5.1.1-2.1,0.6603,COMPLEMENTARITY
5.3-3,5.5.1-1,0.6603,COMPLEMENTARITY
5.3-15A,5.2.1-3,0.6603,COMPLEMENTARITY
5.5-3,5.2.3-1,0.6603,COMPLEMENTARITY
5.11-3,5.2.2-5,0.6602,COMPLEMENTARITY
5.3-2,5.1.3-4,0.6602,COMPLEMENTARITY
5.3-3,5.2.2-2,0.6602,COMPLEMENTARITY
5.3-5,5.4.2-2,0.6602,COMPLEMENTARITY
5.6-9,5.2.3-2.2,0.6602,COMPLEMENTARITY
5.1-5,5.2.4-2.1,0.6602,COMPLEMENTARITY
5.3-11,5.2.3-3,0.6602,COMPLEMENTARITY
5.3-3,5.1.3-1.3,0.6601,COMPLEMENTARITY
5.11-3,5.1.3-3,0.6601,COMPLEMENTARITY
5.3-11,5.1.1-2.2,0.6601,COMPLEMENTARITY
5.1-1,5.2.5-3,0.6601,COMPLEMENTARITY
5.6-8,5.3.1-2.1,0.66,COMPLEMENTARITY
5.0-1,5.2.1-3,0.66,COMPLEMENTARITY
5.0-1,5.2.5-4,0.66,COMPLEMENTARITY
5.2-2,5.2.1-4.1,0.66,COMPLEMENTARITY
5.3-6A,5.1.2-6,0.6599,COMPLEMENTARITY
5.9-2,5.1.4-2,0.6599,COMPLEMENTARITY
5.13-1A,5.1.2-7,0.6599,COMPLEMENTARITY
5.5-4,5.2.2-2,0.6599,COMPLEMENTARITY
5.9-2,5.1.2-7,0.6598,COMPLEMENTARITY
5.9-2,5.2.1-2,0.6598,COMPLEMENTARITY
5.6-5,5.2.3-3,0.6598,COMPLEMENTARITY
5.9-1,5.2.3-2.2,0.6598,COMPLEMENTARITY
5.9-1,5.1.2-1,0.6597,COMPLEMENTARITY
5.0-1,5.1.2-1.1,0.6597,COMPLEMENTARITY
5.1-4,5.4.1-3,0.6597,COMPLEMENTARITY
5.4-1,5.1.2-5.1,0.6597,COMPLEMENTARITY
5.3-12,5.4.2-2,0.6596,COMPLEMENTARITY
5.3-14,5.2.4-2.1,0.6596,COMPLEMENTARITY
5.3-1,5.2.4-3,0.6596,COMPLEMENTARITY
5.3-15A,5.2.1-4,0.6596,COMPLEMENTARITY
5.3-3,5.2.3-3,0.6595,COMPLEMENTARITY
5.6-5,5.2.1-3,0.6595,COMPLEMENTARITY
5.3-6B,5.2.1-3,0.6595,COMPLEMENTARITY
5.3-15B,5.2.2-5,0.6595,COMPLEMENTARITY
5.3-5,5.1.4-1,0.6595,COMPLEMENTARITY
5.6-7,5.3.1-2.1,0.6595,COMPLEMENTARITY
5.11-2,5.1.3-2,0.6595,COMPLEMENTARITY
5.6-1,5.2.5-4,0.6594,COMPLEMENTARITY
5.11-2,5.1.2-5,0.6594,COMPLEMENTARITY
5.8-1,5.2.4-2.1,0.6594,COMPLEMENTARITY
5.8-1,5.1.3-4,0.6594,COMPLEMENTARITY
5.2-2,5.5.1-1,0.6594,COMPLEMENTARITY
5.6-7,5.2.5-2.1,0.6594,COMPLEMENTARITY
5.11-3,5.2.2-3,0.6594,COMPLEMENTARITY
5.3-7,5.1.2-6,0.6594,COMPLEMENTARITY
5.11-1,5.2.4-1.1,0.6593,COMPLEMENTARITY
5.3-5,5.2.5-4.1,0.6593,COMPLEMENTARITY
5.3-4A,5.1.4-3,0.6593,COMPLEMENTARITY
5.3-6A,5.3.1-2.1,0.6593,COMPLEMENTARITY
5.6-4B,5.2.1-3.1,0.6593,COMPLEMENTARITY
5.3-3,5.1.2-6,0.6593,COMPLEMENTARITY
5.9-1,5.2.5-4.1,0.6593,COMPLEMENTARITY
5.3-1,5.4.2-2,0.6593,COMPLEMENTARITY
5.3-9,5.2.4-1.1,0.6592,COMPLEMENTARITY
5.3-12,5.1.3-4,0.6592,COMPLEMENTARITY
5.11-3,5.1.3-1.2,0.6592,COMPLEMENTARITY
5.11-3,5.1.2-2,0.6592,COMPLEMENTARITY
5.4-2,5.3.1-2.1,0.6592,COMPLEMENTARITY
5.3-6B,5.2.4-1.1,0.6592,COMPLEMENTARITY
5.2-2,5.2.4-2,0.6591,COMPLEMENTARITY
5.10-1,5.1.1-2,0.6591,COMPLEMENTARITY
5.0-1,5.1.2-5,0.6591,COMPLEMENTARITY
5.3-6A,5.5.1-1,0.6591,COMPLEMENTARITY
5.3-6A,5.2.4-3,0.6591,COMPLEMENTARITY
5.9-3,5.4.2-3,0.6591,COMPLEMENTARITY
5.4-2,5.2.4-2.1,0.659,COMPLEMENTARITY
5.4-3,5.4.2-4,0.659,COMPLEMENTARITY
5.9-3,5.2.3-2.2,0.659,COMPLEMENTARITY
5.1-2A,5.1.3-1,0.659,COMPLEMENTARITY
5.6-2,5.2.4-2.1,0.659,COMPLEMENTARITY
5.3-6B,5.2.4-2,0.6589,COMPLEMENTARITY
5.13-1B,5.2.3-4,0.6589,COMPLEMENTARITY
5.3-6B,5.1.3-1.2,0.6589,COMPLEMENTARITY
5.9-1,5.1.2-7,0.6588,COMPLEMENTARITY
5.9-2,5.4.1-2,0.6588,COMPLEMENTARITY
5.11-1,5.1.4-1,0.6587,COMPLEMENTARITY
5.8-1,5.2.5-2,0.6587,COMPLEMENTARITY
5.7-2,5.1.4-4,0.6587,COMPLEMENTARITY
5.2-2,5.1.4-4,0.6587,COMPLEMENTARITY
5.3-8,5.4.2-2,0.6587,COMPLEMENTARITY
5.11-1,5.1.3-1.2,0.6587,COMPLEMENTARITY
5.6-2,5.1.1-2.1,0.6587,COMPLEMENTARITY
5.11-2,5.2.1-2,0.6586,COMPLEMENTARITY
5.9-3,5.4.1-1,0.6586,COMPLEMENTARITY
5.3-3,5.2.4-1.2,0.6586,COMPLEMENTARITY
5.6-1,5.2.4-1.1,0.6585,COMPLEMENTARITY
5.3-9,5.1.1-2,0.6584,COMPLEMENTARITY
5.11-1,5.4.1-2,0.6584,COMPLEMENTARITY
5.5-3,5.1.3-1,0.6584,COMPLEMENTARITY
5.3-10,5.1.2-5.1,0.6584,COMPLEMENTARITY
5.11-3,5.4.2-3,0.6584,COMPLEMENTARITY
5.9-2,5.1.2-6,0.6584,COMPLEMENTARITY
5.5-6,5.1.4-2,0.6584,COMPLEMENTARITY
5.8-3,5.2.2-3,0.6583,COMPLEMENTARITY
5.3-2,5.4.1-3,0.6583,COMPLEMENTARITY
5.11-2,5.2.3-2.2,0.6583,COMPLEMENTARITY
5.5-3,5.3.1-2.2,0.6582,COMPLEMENTARITY
5.3-8,5.2.2-6,0.6582,COMPLEMENTARITY
5.8-3,5.1.3-1.3,0.6582,COMPLEMENTARITY
5.3-13,5.2.2-3,0.6581,COMPLEMENTARITY
5.11-1,5.2.4-1,0.658,COMPLEMENTARITY
5.5-3,5.4.1-1.1,0.658,COMPLEMENTARITY
5.6-1,5.1.4-4,0.658,COMPLEMENTARITY
5.3-8,5.2.2-1,0.658,COMPLEMENTARITY
5.6-5,5.1.2-1.1,0.6579,COMPLEMENTARITY
5.9-2,5.3.1-2,0.6579,COMPLEMENTARITY
5.11-1,5.1.2-2,0.6579,COMPLEMENTARITY
5.3-12,5.2.1-2,0.6579,COMPLEMENTARITY
5.3-5,5.2.4-1.2,0.6579,COMPLEMENTARITY
5.1-4,5.1.4-4,0.6579,COMPLEMENTARITY
5.3-15B,5.1.2-1,0.6578,COMPLEMENTARITY
5.11-1,5.1.3-2,0.6577,COMPLEMENTARITY
5.11-1,5.2.5-1,0.6577,COMPLEMENTARITY
5.3-9,5.1.2-7,0.6577,COMPLEMENTARITY
5.5-3,5.2.5-1,0.6577,COMPLEMENTARITY
5.1-1,5.1.3-4,0.6577,COMPLEMENTARITY
5.9-2,5.4.2-2,0.6577,COMPLEMENTARITY
5.6-3,5.1.3-1.3,0.6577,COMPLEMENTARITY
5.3-5,5.2.1-4.1,0.6577,COMPLEMENTARITY
5.9-1,5.1.2-4,0.6576,COMPLEMENTARITY
5.5-2,5.2.3-2.2,0.6576,COMPLEMENTARITY
5.3-6A,5.4.2-2,0.6576,COMPLEMENTARITY
5.6-2,5.4.2-2,0.6576,COMPLEMENTARITY
5.9-2,5.1.3-4,0.6575,COMPLEMENTARITY
5.5-6,5.1.1-2.1,0.6575,COMPLEMENTARITY
5.3-6B,5.2.1-2,0.6575,COMPLEMENTARITY
5.13-1A,5.2.4-1,0.6575,COMPLEMENTARITY
5.5-7,5.2.3-4,0.6575,COMPLEMENTARITY
5.1-2,5.1.1-2.1,0.6575,COMPLEMENTARITY
5.12-2,5.1.3-1.3,0.6575,COMPLEMENTARITY
5.6-1,5.4.1-3,0.6575,COMPLEMENTARITY
5.7-2,5.2.4-1,0.6574,COMPLEMENTARITY
5.6-3,5.4.2-4,0.6574,COMPLEMENTARITY
5.3-15B,5.2.4-1,0.6574,COMPLEMENTARITY
5.3-15B,5.1.1-2.1,0.6574,COMPLEMENTARITY
5.6-4B,5.1.3-3,0.6573,COMPLEMENTARITY
5.12-1,5.1.2-5,0.6573,COMPLEMENTARITY
5.9-1,5.3.1-2.1,0.6573,COMPLEMENTARITY
5.11-3,5.2.2-1,0.6573,COMPLEMENTARITY
5.9-1,5.3.1-1,0.6572,COMPLEMENTARITY
5.6-2,5.1.3-4,0.6572,COMPLEMENTARITY
5.12-1,5.3.1-2.1,0.6571,COMPLEMENTARITY
5.11-1,5.2.2-1,0.6571,COMPLEMENTARITY
5.3-12,5.2.3-3,0.6571,COMPLEMENTARITY
5.4-1,5.4.2-2,0.6571,COMPLEMENTARITY
5.6-5,5.2.4-2,0.6571,COMPLEMENTARITY
5.3-9,5.1.2-3,0.657,COMPLEMENTARITY
5.3-8,5.2.2-2,0.657,COMPLEMENTARITY
5.3-3,5.1.2-5,0.657,COMPLEMENTARITY
5.8-2,5.2.4-2.1,0.657,COMPLEMENTARITY
5.9-2,5.1.3-2,0.657,COMPLEMENTARITY
5.10-1,5.2.1-3,0.6568,COMPLEMENTARITY
5.1-2A,5.1.2-1,0.6568,COMPLEMENTARITY
5.3-9,5.2.4-2,0.6568,COMPLEMENTARITY
5.6-5,5.1.2-5.1,0.6568,COMPLEMENTARITY
